65,0
1099,0
1210,0
1617,0
1849,0
2072,0
2404,0
2685,0
3013,0
3760,0
4601,0
5356,0
5657,0
6071,0
6904,0
6976,0
7692,0
7800,0
7831,0
7968,0
8263,0
8528,0
9575,0
9937,0
10141,0
10179,0
10472,0
11080,0
11807,0
12010,0
12068,0
12663,0
12665,0
12893,0
12970,0
13109,0
14190,0
14627,0
14952,0
16063,0
16169,0
16566,0
16648,0
16897,0
17630,0
18214,0
18361,0
19381,0
19529,0
19556,0
19999,0
20691,0
20853,0
20888,0
21636,0
21985,0
22057,0
22580,0
23158,0
23341,0
24123,0
24176,0
24329,0
24394,0
24812,0
25386,0
26554,0
26745,0
26900,0
27041,0
27075,0
27127,0
27684,0
27695,0
27699,0
27746,0
28186,0
28541,0
28679,0
28932,0
29375,0
29434,0
29520,0
30325,0
30457,0
30709,0
30940,0
31355,0
31484,0
32250,0
32286,0
32725,0
32736,0
33682,0
34025,0
34093,0
34645,0
35201,0
35241,0
36612,0
36726,1
37558,1
37639,1
37757,1
37797,1
37967,1
38155,1
38367,1
38779,1
39109,1
39198,1
40249,1
40288,1
40421,1
40685,1
42196,1
42723,1
42913,1
43505,1
44280,1
44867,1
45715,1
47846,1
48639,1
48850,1
49439,1
49832,1
50523,1
50906,1
50981,1
51346,1
51863,1
52284,1
53021,1
53230,1
53303,1
53934,1
55034,1
55097,1
55141,1
55205,1
55549,1
55595,1
56309,1
56606,1
56829,1
57746,1
57786,1
58402,1
58498,1
58596,1
58681,1
58852,1
59158,1
59378,1
60116,1
60560,1
60958,1
61180,1
61971,1
62455,1
62652,1
63587,1
63761,1
64958,1
65695,1
65792,1
65965,1
66230,1
67057,1
67488,1
69205,1
69659,1
69721,1
69741,1
69762,1
69931,1
70880,1
71248,1
71645,1
71743,1
72303,1
72659,1
72764,1
73020,1
73686,1
73914,1
74102,1
74142,1
74202,1
74674,1
75213,1
75267,1
75280,1
75372,1
75516,1
75568,1
75674,1
75871,1
76001,1
76077,2
76153,2
76256,2
76719,2
76750,2
76789,2
77077,2
77350,2
77807,2
77900,2
78102,2
78174,2
79278,2
80156,2
80476,2
80670,2
81085,2
81283,2
81393,2
81412,2
81622,2
81993,2
82173,2
82369,2
82382,2
82489,2
82532,2
82788,2
82844,2
83064,2
83098,2
83552,2
84189,2
84630,2
85010,2
85611,2
85846,2
86137,2
87461,2
88335,2
88353,2
88505,2
89563,2
90279,2
90307,2
90823,2
90951,2
91000,2
91014,2
91035,2
91156,2
91344,2
91512,2
91658,2
92186,2
92239,2
92282,2
92858,2
92914,2
93540,2
93720,2
93721,2
94436,2
94457,2
94498,2
94606,2
94746,2
94814,2
95186,2
95596,2
95996,2
96217,2
96520,2
96697,2
96792,2
97137,2
98137,2
98613,2
99452,2
99577,2
99938,2
100530,2
100874,2
100961,2
101444,2
101796,2
102197,2
102254,2
102305,2
102657,2
102659,2
102882,2
102975,2
103020,2
103125,2
103144,2
103433,2
103794,2
103864,2
103919,2
104352,3
104693,3
105329,3
105850,3
106104,3
106246,3
106632,3
107293,3
107794,3
107896,3
107948,3
108194,3
108406,3
109403,3
109504,3
109654,3
109894,3
110859,3
111024,3
111085,3
111413,3
112241,3
112484,3
114866,3
115175,3
115515,3
115703,3
116160,3
116255,3
116584,3
117438,3
117596,3
117755,3
118377,3
118700,3
118823,3
119262,3
119359,3
119550,3
119800,3
120097,3
120151,3
120620,3
121129,3
121494,3
121536,3
123121,3
123253,3
123254,3
123437,3
123993,3
124029,3
124074,3
124099,3
124108,3
124660,3
124928,3
125009,3
125052,3
125062,3
126465,3
126592,3
126878,3
127403,3
127439,3
128357,3
128429,3
128948,3
129028,3
129735,3
129810,3
129959,3
130445,3
130483,3
130583,3
131039,3
131683,3
131763,3
131844,3
132232,3
132440,3
133015,3
133045,3
133431,3
133627,3
133795,3
133812,3
133873,3
133978,3
134115,3
135388,3
135585,3
135880,3
136381,3
136446,3
136670,3
136670,3
136938,3
137060,3
137175,3
137213,4
137698,4
137832,4
138031,4
138382,4
138662,4
138717,4
139254,4
139876,4
140345,4
140515,4
140675,4
141358,4
141383,4
141715,4
142424,4
143462,4
143677,4
143987,4
144038,4
144316,4
144442,4
144548,4
144573,4
144695,4
144723,4
144931,4
145185,4
146335,4
146388,4
146995,4
147685,4
147839,4
149095,4
149571,4
149671,4
149966,4
150021,4
150319,4
150363,4
150462,4
151963,4
152261,4
153172,4
153288,4
153583,4
153694,4
154688,4
155019,4
155176,4
155374,4
155759,4
155798,4
155802,4
157508,4
157690,4
157703,4
157922,4
158019,4
158639,4
158668,4
158957,4
158962,4
159599,4
160054,4
161131,4
162139,4
162742,4
162762,4
162865,4
163212,4
163290,4
163388,4
164234,4
164686,4
164744,4
164947,4
165095,4
165764,4
165930,4
166794,4
166856,4
167340,4
167536,4
167807,4
168114,4
168357,4
168955,4
169136,4
169539,4
169920,4
170923,4
171364,4
171767,4
172050,4
172264,4
172367,4
172817,4
173397,4
174243,4
174463,5
174478,5
174530,5
174726,5
174816,5
174861,5
174979,5
175157,5
175340,5
175550,5
175987,5
176470,5
176666,5
177129,5
177548,5
177797,5
178196,5
178500,5
178814,5
179273,5
179380,5
179666,5
179943,5
180333,5
180601,5
180692,5
180868,5
180893,5
181020,5
182667,5
182825,5
183024,5
183109,5
183415,5
183660,5
184152,5
184375,5
184403,5
184699,5
185411,5
185900,5
187213,5
187297,5
187370,5
187558,5
188136,5
188183,5
188231,5
188253,5
188916,5
189134,5
189657,5
190027,5
190191,5
193184,5
194203,5
194293,5
194315,5
194325,5
194431,5
194677,5
194786,5
195265,5
195441,5
195848,5
196868,5
196909,5
196944,5
197131,5
197237,5
197241,5
197889,5
198838,5
198843,5
199530,5
201134,5
201794,5
202012,5
202661,5
202686,5
202854,5
202855,5
203772,5
203878,5
204054,5
204172,5
204187,5
204544,5
204748,5
205497,5
206544,5
206784,5
206875,5
206880,5
207204,5
207660,5
208289,5
208387,5
208806,5
208825,5
209102,6
209462,6
209497,6
209890,6
210097,6
210395,6
210505,6
210513,6
211020,6
211340,6
211418,6
211680,6
211892,6
212082,6
212116,6
212616,6
213058,6
213363,6
213624,6
213768,6
214014,6
214193,6
215240,6
215519,6
215836,6
216242,6
216628,6
217023,6
217182,6
217270,6
217441,6
217503,6
